reassignment_count,made_sla,sys_created_by,contact_type,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,resolved_by,duration_hours,opened_year,opened_month,opened_day,opened_weekday,opened_hour,sys_created_hour,sys_updated_year,sys_updated_month,sys_updated_day,sys_updated_weekday,sys_updated_hour,resolved_year,resolved_day,resolved_weekday,resolved_hour,closed_month,closed_weekday,closed_hour
0,1,185,3,1,1,2,59,30,0,1,0,147,126.65,0,5,5,3,12,12,0,5,10,1,19,0,5,3,18,5,1,19
0,1,142,3,1,1,2,14,182,0,1,0,169,122.65,0,5,5,3,12,12,0,5,10,1,15,0,5,3,14,5,1,15
0,1,185,3,1,1,2,59,181,0,0,0,168,120.61666666666666,0,5,5,3,12,12,0,5,10,1,13,0,10,1,13,5,1,13
0,1,142,3,1,1,2,14,182,0,1,0,169,122.6,0,5,5,3,12,12,0,5,10,1,15,0,5,3,14,5,1,15
0,1,185,3,1,1,2,59,47,0,1,0,36,120.58333333333333,0,5,5,3,12,12,0,5,10,1,13,0,5,3,12,5,1,13
0,0,142,3,1,1,2,14,182,0,1,0,169,460.56666666666666,0,5,5,3,12,12,0,5,24,1,17,0,19,3,16,5,1,17
1,0,185,3,1,1,2,59,15,0,1,0,4,284.55,0,5,5,3,12,12,0,5,17,1,9,0,12,3,8,5,1,9
0,0,1,3,1,1,2,23,115,0,1,0,102,1148.55,0,5,5,3,12,12,0,6,22,2,9,0,17,4,9,6,2,9
0,1,185,3,1,1,2,59,155,0,1,0,142,120.5,0,5,5,3,12,12,0,5,10,1,13,0,5,3,12,5,1,13
5,0,185,3,1,1,2,59,15,0,1,0,4,820.4833333333333,0,5,5,3,12,12,0,6,8,2,17,0,3,4,16,6,2,17
5,0,1,3,1,1,2,14,40,0,1,0,28,238.45,0,5,5,3,12,12,0,5,15,6,11,0,10,1,10,5,6,11
0,1,1,3,1,1,2,13,138,0,1,0,126,142.35,0,5,5,3,12,12,0,5,11,2,11,0,6,4,10,5,2,11
3,0,185,3,1,1,2,59,68,0,1,0,52,405.18333333333334,0,5,5,3,12,12,0,5,22,6,10,0,17,1,9,5,6,10
0,1,185,3,1,1,2,59,181,0,0,0,168,121.06666666666666,0,5,5,3,13,13,0,5,10,1,14,0,10,1,14,5,1,14
2,0,1,3,1,1,2,12,192,0,1,0,179,284.93333333333334,0,5,5,3,13,13,0,5,17,1,10,0,12,3,9,5,1,10
0,1,185,3,1,1,2,59,155,0,1,0,142,120.83333333333333,0,5,5,3,13,13,0,5,10,1,14,0,5,3,13,5,1,14
0,0,1,3,1,1,2,19,194,0,1,0,180,553.75,0,5,5,3,13,13,0,5,28,5,15,0,23,0,14,5,5,15
0,0,68,3,1,0,1,21,105,0,1,0,93,123.68333333333334,0,5,5,3,13,13,0,5,10,1,17,0,5,3,16,5,1,17
0,1,185,3,1,1,2,59,181,0,0,0,168,120.63333333333334,0,5,5,3,13,13,0,5,10,1,14,0,10,1,14,5,1,14
4,0,1,3,1,1,2,41,177,0,1,0,163,554.6,0,5,5,3,13,13,0,5,28,5,16,0,23,0,15,5,5,16
0,1,185,3,1,1,2,59,155,0,1,0,142,120.6,0,5,5,3,13,13,0,5,10,1,14,0,5,3,13,5,1,14
5,0,185,3,0,0,0,61,9,0,1,0,214,142.55,0,5,5,3,13,13,0,5,11,2,12,0,6,4,12,5,2,12
0,1,185,3,1,1,2,59,30,0,1,0,11,120.53333333333333,0,5,5,3,13,13,0,5,10,1,14,0,5,3,13,5,1,14
1,1,1,3,1,1,2,28,93,0,1,0,81,124.5,0,5,5,3,13,13,0,5,10,1,18,0,5,3,17,5,1,18
0,1,183,3,1,1,2,59,15,0,1,0,4,120.5,0,5,5,3,13,13,0,5,10,1,14,0,5,3,13,5,1,14
1,1,185,3,1,1,2,59,181,0,1,0,168,120.46666666666667,0,5,5,3,13,13,0,5,10,1,14,0,5,3,13,5,1,14
1,1,22,3,1,1,2,12,114,0,1,0,101,121.35,0,5,5,3,13,13,0,5,10,1,15,0,5,3,14,5,1,15
0,1,185,3,1,1,2,59,159,0,1,0,147,147.35,0,5,5,3,13,13,0,5,11,2,17,0,6,4,16,5,2,17
1,0,1,3,1,1,2,13,138,0,1,0,126,290.3333333333333,0,5,5,3,13,14,0,5,17,1,16,0,12,3,15,5,1,16
1,1,185,3,1,1,2,53,97,0,1,0,105,123.23333333333333,0,5,5,3,13,13,0,5,10,1,17,0,5,3,16,5,1,17
2,1,1,3,1,1,2,37,136,0,1,0,123,147.18333333333334,0,5,5,3,13,14,0,5,11,2,17,0,6,4,16,5,2,17
0,1,185,3,1,1,2,59,181,0,0,0,168,120.16666666666667,0,5,5,3,13,13,0,5,10,1,14,0,10,1,14,5,1,14
5,0,1,3,1,1,2,18,157,0,1,0,145,911.0666666666667,0,5,5,3,14,14,0,6,12,6,13,0,7,1,12,6,6,13
3,0,1,3,1,1,2,28,93,0,1,0,81,237.05,0,5,5,3,14,14,0,5,15,6,11,0,10,1,10,5,6,11
0,1,185,3,1,1,2,59,68,0,1,0,52,121.0,0,5,5,3,14,14,0,5,10,1,15,0,5,3,14,5,1,15
0,1,185,3,1,1,2,59,30,0,1,0,11,121.0,0,5,5,3,14,14,0,5,10,1,15,0,5,3,14,5,1,15
0,0,185,3,1,1,2,54,78,0,1,0,63,1626.85,0,5,5,3,14,14,0,7,12,1,9,0,7,3,8,7,1,9
0,1,185,3,1,1,2,59,181,0,0,0,168,120.95,0,5,5,3,14,14,0,5,10,1,15,0,10,1,15,5,1,15
2,1,1,3,1,1,2,12,114,0,1,0,101,138.9,0,5,5,3,14,14,0,5,11,2,9,0,6,4,9,5,2,9
0,1,185,3,1,1,2,59,30,0,1,0,11,120.85,0,5,5,3,14,14,0,5,10,1,15,0,5,3,14,5,1,15
1,1,185,3,1,1,2,59,181,0,1,0,168,120.83333333333333,0,5,5,3,14,14,0,5,10,1,15,0,5,3,14,5,1,15
0,1,121,3,1,1,2,47,74,0,1,0,62,120.78333333333333,0,5,5,3,14,14,0,5,10,1,15,0,5,3,14,5,1,15
1,0,143,3,1,1,2,13,138,0,1,0,126,259.75,0,5,5,3,14,14,0,5,16,0,10,0,11,2,9,5,0,10
0,1,183,3,1,1,2,59,15,0,1,0,4,120.73333333333333,0,5,5,3,14,14,0,5,10,1,15,0,5,3,14,5,1,15
4,0,23,3,1,1,2,9,211,0,1,0,197,5276.583333333333,0,5,5,3,14,14,0,12,11,6,11,0,6,1,10,12,6,11
0,0,23,3,1,1,2,20,100,0,1,0,88,238.66666666666666,0,5,5,3,14,14,0,5,15,6,13,0,10,1,12,5,6,13
1,1,185,3,1,1,2,57,213,0,1,0,198,120.63333333333334,0,5,5,3,14,14,0,5,10,1,15,0,5,3,14,5,1,15
0,1,185,3,1,1,2,59,30,0,1,0,11,120.61666666666666,0,5,5,3,14,14,0,5,10,1,15,0,5,3,14,5,1,15
0,1,121,3,1,1,2,14,40,0,1,0,28,120.55,0,5,5,3,14,14,0,5,10,1,15,0,5,3,14,5,1,15
0,1,185,3,1,1,2,59,30,0,1,0,11,120.43333333333334,0,5,5,3,14,14,0,5,10,1,15,0,5,3,14,5,1,15
2,1,121,3,1,1,2,16,170,0,1,0,157,122.41666666666667,0,5,5,3,14,14,0,5,10,1,17,0,5,3,16,5,1,17
0,1,185,3,1,1,2,62,96,0,1,0,85,121.4,0,5,5,3,14,14,0,5,10,1,16,0,5,3,15,5,1,16
1,0,1,3,1,1,2,69,160,0,1,0,1,4441.416666666667,0,5,5,3,14,14,0,11,6,6,16,0,1,1,16,11,6,16
2,1,1,3,1,1,2,37,74,0,1,0,62,121.31666666666666,0,5,5,3,14,15,0,5,10,1,16,0,5,3,15,5,1,16
5,0,183,3,1,1,2,43,65,0,1,0,53,385.3,0,5,5,3,14,14,0,5,21,5,16,0,16,0,16,5,5,16
0,1,83,3,1,1,2,12,114,0,1,0,101,120.3,0,5,5,3,14,14,0,5,10,1,15,0,5,3,14,5,1,15
0,1,185,3,1,1,2,59,68,0,1,0,52,120.28333333333333,0,5,5,3,14,14,0,5,10,1,15,0,5,3,14,5,1,15
0,1,185,3,1,1,2,59,47,0,1,0,36,120.28333333333333,0,5,5,3,14,14,0,5,10,1,15,0,5,3,15,5,1,15
0,0,23,3,1,1,2,20,83,0,1,0,71,215.28333333333333,0,5,5,3,14,14,0,5,14,5,14,0,9,0,13,5,5,14
0,1,83,3,1,1,2,12,114,0,1,0,101,120.25,0,5,5,3,14,14,0,5,10,1,15,0,5,3,14,5,1,15
0,1,83,3,1,1,2,12,114,0,1,0,101,120.18333333333334,0,5,5,3,14,14,0,5,10,1,15,0,5,3,14,5,1,15
2,0,124,3,1,1,2,9,145,0,1,0,132,286.18333333333334,0,5,5,3,14,15,0,5,17,1,13,0,12,3,12,5,1,13
0,1,185,3,1,1,2,59,30,0,1,0,11,121.15,0,5,5,3,14,14,0,5,10,1,16,0,5,3,15,5,1,16
0,1,83,3,1,1,2,12,114,0,1,0,101,120.15,0,5,5,3,14,14,0,5,10,1,15,0,5,3,15,5,1,15
3,1,185,3,1,1,2,61,9,0,1,0,214,144.11666666666667,0,5,5,3,15,15,0,5,11,2,15,0,6,4,15,5,2,15
0,1,83,3,1,1,2,12,114,0,1,0,101,120.1,0,5,5,3,15,15,0,5,10,1,15,0,5,3,15,5,1,15
0,1,83,3,1,1,2,12,114,0,1,0,101,120.05,0,5,5,3,15,15,0,5,10,1,15,0,5,3,15,5,1,15
0,1,83,3,1,1,2,12,114,0,1,0,101,120.06666666666666,0,5,5,3,15,15,0,5,10,1,15,0,5,3,15,5,1,15
0,1,185,3,1,1,2,59,47,0,1,0,36,121.01666666666667,0,5,5,3,15,15,0,5,10,1,16,0,5,3,15,5,1,16
0,1,83,3,1,1,2,12,114,0,1,0,101,120.98333333333333,0,5,5,3,15,15,0,5,10,1,16,0,5,3,15,5,1,16
0,1,83,3,1,1,2,12,114,0,1,0,101,120.95,0,5,5,3,15,15,0,5,10,1,16,0,5,3,15,5,1,16
0,1,83,3,1,1,2,12,114,0,1,0,101,120.9,0,5,5,3,15,15,0,5,10,1,16,0,5,3,15,5,1,16
0,1,185,3,1,1,2,59,181,0,0,0,168,120.83333333333333,0,5,5,3,15,15,0,5,10,1,16,0,10,1,16,5,1,16
0,1,166,3,1,1,2,13,209,0,1,0,196,120.83333333333333,0,5,5,3,15,15,0,5,10,1,16,0,5,3,15,5,1,16
0,1,83,3,1,1,2,12,114,0,1,0,101,120.8,0,5,5,3,15,15,0,5,10,1,16,0,5,3,15,5,1,16
0,1,83,3,1,1,2,12,114,0,1,0,101,120.76666666666667,0,5,5,3,15,15,0,5,10,1,16,0,5,3,15,5,1,16
10,0,124,3,1,1,2,3,107,0,1,0,96,1270.6333333333334,0,5,5,3,15,15,0,6,27,0,14,0,22,2,13,6,0,14
0,1,83,3,1,1,2,12,114,0,1,0,101,120.73333333333333,0,5,5,3,15,15,0,5,10,1,16,0,5,3,15,5,1,16
0,1,83,3,1,1,2,12,114,0,1,0,101,120.7,0,5,5,3,15,15,0,5,10,1,16,0,5,3,15,5,1,16
5,1,185,3,1,1,2,59,68,0,1,0,52,217.66666666666666,0,5,5,3,15,15,0,5,14,5,17,0,9,0,16,5,5,17
0,1,83,3,1,1,2,12,114,0,1,0,101,120.66666666666667,0,5,5,3,15,15,0,5,10,1,16,0,5,3,15,5,1,16
1,1,185,3,1,1,2,61,41,0,1,0,29,138.65,0,5,5,3,15,15,0,5,11,2,10,0,6,4,9,5,2,10
0,1,83,3,1,1,2,12,114,0,1,0,101,120.61666666666666,0,5,5,3,15,15,0,5,10,1,16,0,5,3,15,5,1,16
0,1,185,3,1,1,2,59,30,0,1,0,11,121.6,0,5,5,3,15,15,0,5,10,1,17,0,5,3,16,5,1,17
0,1,185,3,1,1,2,59,30,0,1,0,11,120.58333333333333,0,5,5,3,15,15,0,5,10,1,16,0,5,3,15,5,1,16
0,1,83,3,1,1,2,12,114,0,1,0,101,120.56666666666666,0,5,5,3,15,15,0,5,10,1,16,0,5,3,15,5,1,16
0,1,183,3,1,1,2,14,40,0,1,0,28,145.55,0,5,5,3,15,15,0,5,11,2,17,0,6,4,16,5,2,17
0,1,83,3,1,1,2,12,114,0,1,0,101,120.53333333333333,0,5,5,3,15,15,0,5,10,1,16,0,5,3,15,5,1,16
2,0,185,3,1,1,2,59,68,0,1,0,52,425.51666666666665,0,5,5,3,15,15,0,5,23,0,9,0,18,2,8,5,0,9
0,1,124,3,1,1,2,59,159,0,0,0,147,120.5,0,5,5,3,15,16,0,5,10,1,16,0,5,3,16,5,1,16
0,1,185,3,1,1,2,59,155,0,1,0,142,120.48333333333333,0,5,5,3,15,15,0,5,10,1,16,0,5,3,15,5,1,16
0,1,83,3,1,1,2,12,114,0,1,0,101,120.43333333333334,0,5,5,3,15,15,0,5,10,1,16,0,5,3,15,5,1,16
1,1,183,3,1,1,2,13,147,0,1,0,134,121.4,0,5,5,3,15,15,0,5,10,1,17,0,5,3,16,5,1,17
0,1,185,3,1,1,2,59,181,0,0,0,168,120.4,0,5,5,3,15,15,0,5,10,1,16,0,10,1,16,5,1,16
0,1,83,3,1,1,2,12,114,0,1,0,101,120.31666666666666,0,5,5,3,15,15,0,5,10,1,16,0,5,3,15,5,1,16
1,1,121,3,1,1,2,28,93,0,1,0,81,121.31666666666666,0,5,5,3,15,16,0,5,10,1,17,0,5,3,16,5,1,17
0,1,185,3,1,1,2,59,30,0,1,0,11,120.28333333333333,0,5,5,3,15,15,0,5,10,1,16,0,5,3,15,5,1,16
0,1,185,3,1,1,2,59,15,0,1,0,4,120.28333333333333,0,5,5,3,15,15,0,5,10,1,16,0,5,3,15,5,1,16
0,1,124,3,1,1,2,27,52,0,1,0,40,242.21666666666667,0,5,5,3,15,16,0,5,15,6,18,0,10,1,17,5,6,18
0,1,83,3,1,1,2,12,114,0,1,0,101,120.21666666666667,0,5,5,3,15,15,0,5,10,1,16,0,5,3,15,5,1,16
0,1,185,3,1,1,2,59,27,0,1,0,16,120.2,0,5,5,3,15,15,0,5,10,1,16,0,5,3,15,5,1,16
0,1,183,3,1,1,2,59,15,0,1,0,4,120.18333333333334,0,5,5,3,15,15,0,5,10,1,16,0,5,3,16,5,1,16
4,0,163,3,1,1,2,41,71,0,1,0,58,721.1833333333333,0,5,5,3,15,16,0,6,4,5,17,0,30,0,16,6,5,17
1,0,110,3,1,1,2,5,199,0,1,0,186,286.1666666666667,0,5,5,3,15,16,0,5,17,1,14,0,12,3,14,5,1,14
0,1,185,3,1,1,2,59,68,0,1,0,52,217.16666666666666,0,5,5,3,15,15,0,5,14,5,17,0,9,0,16,5,5,17
0,1,83,3,1,1,2,12,114,0,1,0,101,120.16666666666667,0,5,5,3,15,15,0,5,10,1,16,0,5,3,15,5,1,16
0,1,83,3,1,1,2,12,114,0,1,0,101,120.11666666666666,0,5,5,3,16,16,0,5,10,1,16,0,5,3,16,5,1,16
2,1,185,3,1,1,2,59,27,0,1,0,16,215.08333333333334,0,5,5,3,16,16,0,5,14,5,15,0,9,0,14,5,5,15
0,1,83,3,1,1,2,12,114,0,1,0,101,120.08333333333333,0,5,5,3,16,16,0,5,10,1,16,0,5,3,16,5,1,16
0,1,83,3,1,1,2,12,114,0,1,0,101,120.08333333333333,0,5,5,3,16,16,0,5,10,1,16,0,5,3,16,5,1,16
1,0,185,3,1,1,2,59,15,0,1,0,4,402.0,0,5,5,3,16,16,0,5,22,6,10,0,17,1,9,5,6,10
0,1,83,3,1,1,2,12,114,0,1,0,101,120.96666666666667,0,5,5,3,16,16,0,5,10,1,17,0,5,3,16,5,1,17
0,1,185,3,1,1,2,59,68,0,1,0,52,216.93333333333334,0,5,5,3,16,16,0,5,14,5,17,0,9,0,17,5,5,17
0,1,83,3,1,1,2,12,114,0,1,0,101,120.93333333333334,0,5,5,3,16,16,0,5,10,1,17,0,5,3,16,5,1,17
1,1,124,3,1,1,2,13,209,0,1,0,196,138.9,0,5,5,3,16,16,0,5,11,2,11,0,6,4,10,5,2,11
0,1,83,3,1,1,2,12,114,0,1,0,101,120.9,0,5,5,3,16,16,0,5,10,1,17,0,5,3,16,5,1,17
0,1,83,3,1,1,2,12,114,0,1,0,101,120.85,0,5,5,3,16,16,0,5,10,1,17,0,5,3,16,5,1,17
1,1,1,3,1,1,2,11,33,0,1,0,21,136.9,0,5,5,3,16,16,0,5,11,2,9,0,6,4,9,5,2,9
0,1,185,3,1,1,2,59,181,0,0,0,168,120.81666666666666,0,5,5,3,16,16,0,5,10,1,17,0,10,1,17,5,1,17
0,0,185,3,1,1,2,64,129,0,1,0,115,479.81666666666666,0,5,5,3,16,16,0,5,25,2,16,0,20,4,15,5,2,16
0,1,185,3,1,1,2,59,30,0,1,0,11,120.71666666666667,0,5,5,3,16,16,0,5,10,1,17,0,5,3,16,5,1,17
1,1,1,3,1,1,2,28,93,0,1,0,81,120.7,0,5,5,3,16,16,0,5,10,1,17,0,5,3,17,5,1,17
0,1,185,3,1,1,2,59,181,0,0,0,168,120.66666666666667,0,5,5,3,16,16,0,5,10,1,17,0,10,1,17,5,1,17
1,1,183,3,1,1,2,35,196,0,1,0,182,143.63333333333333,0,5,5,3,16,16,0,5,11,2,16,0,6,4,16,5,2,16
0,1,143,3,1,1,2,44,54,0,1,0,42,138.61666666666667,0,5,5,3,16,16,0,5,11,2,11,0,6,4,10,5,2,11
0,1,124,3,1,1,2,13,138,0,1,0,126,138.58333333333334,0,5,5,3,16,16,0,5,11,2,11,0,6,4,10,5,2,11
0,0,121,3,1,1,2,27,52,0,1,0,40,1266.4,0,5,5,3,16,16,0,6,27,0,11,0,22,2,10,6,0,11
1,1,23,3,1,1,2,36,21,0,1,0,9,136.5,0,5,5,3,16,16,0,5,11,2,9,0,6,4,8,5,2,9
0,1,185,3,1,1,2,59,159,0,0,0,147,120.38333333333334,0,5,5,3,16,16,0,5,10,1,17,0,10,1,17,5,1,17
0,1,185,3,1,1,2,59,181,0,0,0,168,121.36666666666666,0,5,5,3,16,16,0,5,10,1,18,0,10,1,18,5,1,18
4,0,185,3,1,1,2,59,15,0,1,0,4,1128.25,0,5,5,3,16,16,0,6,21,1,17,0,16,3,16,6,1,17
0,1,185,3,1,1,2,59,155,0,1,0,142,120.33333333333333,0,5,5,3,16,16,0,5,10,1,17,0,5,3,16,5,1,17
0,1,185,3,1,1,2,59,30,0,1,0,11,120.25,0,5,5,3,16,16,0,5,10,1,17,0,5,3,16,5,1,17
0,1,185,3,1,1,2,59,30,0,1,0,11,121.18333333333334,0,5,5,3,16,16,0,5,10,1,18,0,5,3,17,5,1,18
0,1,124,3,1,1,2,16,160,0,1,0,148,231.95,0,5,5,3,17,17,0,5,15,6,9,0,10,1,8,5,6,9
0,0,1,3,1,1,2,11,2,0,1,0,207,1319.7666666666667,0,5,5,3,17,17,0,6,29,2,17,0,24,4,16,6,2,17
0,1,185,3,1,1,2,59,181,0,0,0,168,120.86666666666666,0,5,5,3,17,17,0,5,10,1,18,0,10,1,18,5,1,18
1,0,183,3,1,1,2,13,209,0,1,0,196,309.8666666666667,0,5,5,3,17,17,0,5,18,2,15,0,13,4,14,5,2,15
4,0,184,3,0,1,1,46,37,0,1,0,25,142.8,0,5,5,3,17,17,0,5,11,2,16,0,6,4,15,5,2,16
0,1,185,3,1,1,2,54,73,0,1,0,61,235.58333333333334,0,5,5,3,17,17,0,5,15,6,13,0,10,1,12,5,6,13
1,0,7,3,1,1,2,19,194,0,1,0,180,737.5166666666667,0,5,5,3,17,17,0,6,5,6,11,0,31,1,10,6,6,11
1,1,185,3,1,1,2,59,156,0,1,0,143,121.5,0,5,5,3,17,17,0,5,10,1,19,0,5,3,18,5,1,19
2,0,185,3,1,1,2,59,68,0,1,0,52,815.4833333333333,0,5,5,3,17,17,0,6,8,2,17,0,3,4,16,6,2,17
0,1,185,3,1,1,2,59,30,0,1,0,11,120.25,0,5,5,3,17,17,0,5,10,1,18,0,5,3,17,5,1,18
0,1,185,3,1,1,2,59,49,0,1,0,37,120.78333333333333,0,5,5,3,18,18,0,5,10,1,19,0,5,3,18,5,1,19
1,1,119,3,1,1,2,13,209,0,1,0,196,134.76666666666668,0,5,5,3,18,18,0,5,11,2,9,0,6,4,8,5,2,9
0,1,185,3,1,1,2,59,156,0,1,0,143,121.2,0,5,5,3,18,18,0,5,10,1,20,0,5,3,19,5,1,20
1,1,185,3,1,1,2,59,49,0,1,0,37,123.08333333333333,0,5,5,3,19,19,0,5,10,1,22,0,5,3,21,5,1,22
2,0,185,3,1,1,2,59,68,0,1,0,52,421.8833333333333,0,5,5,3,19,19,0,5,23,0,9,0,18,2,8,5,0,9
2,1,24,3,1,1,2,53,167,0,1,0,153,207.65,0,5,5,3,19,19,0,5,14,5,11,0,9,0,10,5,5,11
0,1,185,3,1,1,2,59,30,0,1,0,11,120.41666666666667,0,5,5,3,19,19,0,5,10,1,20,0,5,3,20,5,1,20
0,1,124,3,1,1,2,59,159,0,1,0,37,121.2,0,5,5,3,19,20,0,5,10,1,21,0,5,3,20,5,1,21
0,0,16,3,1,1,2,19,194,0,1,0,180,735.1833333333333,0,5,5,3,19,19,0,6,5,6,11,0,31,1,10,6,6,11
0,1,185,3,1,1,2,59,156,0,1,0,143,121.15,0,5,5,3,19,19,0,5,10,1,21,0,5,3,20,5,1,21
2,0,185,3,1,1,2,59,15,0,1,0,4,398.05,0,5,5,3,20,20,0,5,22,6,10,0,17,1,9,5,6,10
0,1,185,3,1,1,2,59,49,0,1,0,37,123.96666666666667,0,5,5,3,20,20,0,5,11,2,0,0,5,3,23,5,2,0
0,1,185,3,1,1,2,59,159,0,0,0,147,120.15,0,5,5,3,20,20,0,5,10,1,21,0,10,1,21,5,1,21
1,1,24,3,1,1,2,52,48,0,1,0,37,120.66666666666667,0,5,5,3,21,21,0,5,10,1,22,0,5,3,21,5,1,22
1,1,24,3,1,1,2,52,48,0,1,0,37,120.63333333333334,0,5,5,3,21,21,0,5,10,1,22,0,5,3,21,5,1,22
1,1,16,3,2,2,3,52,48,0,1,0,32,120.48333333333333,0,5,5,3,21,21,0,5,10,1,22,0,5,3,21,5,1,22
1,1,24,3,1,1,2,52,48,0,1,0,37,120.48333333333333,0,5,5,3,21,21,0,5,10,1,22,0,5,3,21,5,1,22
1,1,24,3,1,1,2,52,48,0,1,0,37,120.45,0,5,5,3,21,21,0,5,10,1,22,0,5,3,21,5,1,22
1,1,24,3,1,1,2,52,48,0,1,0,37,120.43333333333334,0,5,5,3,21,21,0,5,10,1,22,0,5,3,21,5,1,22
1,1,24,3,1,1,2,52,48,0,1,0,37,120.41666666666667,0,5,5,3,21,21,0,5,10,1,22,0,5,3,21,5,1,22
1,1,16,3,2,2,3,52,48,0,1,0,32,120.41666666666667,0,5,5,3,21,21,0,5,10,1,22,0,5,3,21,5,1,22
1,1,16,3,2,2,3,52,48,0,1,0,32,120.4,0,5,5,3,21,21,0,5,10,1,22,0,5,3,21,5,1,22
1,1,24,3,1,1,2,52,48,0,1,0,37,120.38333333333334,0,5,5,3,21,21,0,5,10,1,22,0,5,3,21,5,1,22
1,1,16,3,2,2,3,52,48,0,1,0,32,120.36666666666666,0,5,5,3,21,21,0,5,10,1,22,0,5,3,21,5,1,22
1,1,24,3,1,1,2,52,48,0,1,0,37,120.36666666666666,0,5,5,3,21,21,0,5,10,1,22,0,5,3,21,5,1,22
1,1,16,3,2,2,3,52,48,0,1,0,32,120.35,0,5,5,3,21,21,0,5,10,1,22,0,5,3,21,5,1,22
1,1,16,3,2,2,3,52,48,0,1,0,32,120.35,0,5,5,3,21,21,0,5,10,1,22,0,5,3,21,5,1,22
1,1,24,3,1,1,2,52,48,0,1,0,37,120.33333333333333,0,5,5,3,21,21,0,5,10,1,22,0,5,3,21,5,1,22
1,1,24,3,1,1,2,52,48,0,1,0,37,120.3,0,5,5,3,21,21,0,5,10,1,22,0,5,3,21,5,1,22
1,1,24,3,1,1,2,52,48,0,1,0,37,120.26666666666667,0,5,5,3,21,21,0,5,10,1,22,0,5,3,21,5,1,22
1,1,185,3,1,1,2,61,9,0,1,0,214,137.25,0,5,5,3,21,21,0,5,11,2,15,0,6,4,15,5,2,15
1,1,16,3,2,2,3,52,48,0,1,0,32,120.16666666666667,0,5,5,3,21,21,0,5,10,1,22,0,5,3,21,5,1,22
1,1,16,3,2,2,3,52,48,0,1,0,32,120.13333333333334,0,5,5,3,21,21,0,5,10,1,22,0,5,3,22,5,1,22
1,1,16,3,2,2,3,52,48,0,1,0,32,120.11666666666666,0,5,5,3,22,22,0,5,10,1,22,0,5,3,22,5,1,22
1,1,16,3,2,2,3,52,48,0,1,0,32,120.08333333333333,0,5,5,3,22,22,0,5,10,1,22,0,5,3,22,5,1,22
1,1,16,3,2,2,3,52,48,0,1,0,32,120.05,0,5,5,3,22,22,0,5,10,1,22,0,5,3,22,5,1,22
3,0,185,3,1,1,2,59,68,0,1,0,52,395.8333333333333,0,5,5,3,22,22,0,5,22,6,10,0,17,1,9,5,6,10
0,0,185,3,1,1,2,59,68,0,1,0,52,396.6666666666667,0,5,5,3,22,22,0,5,22,6,11,0,17,1,10,5,6,11
0,1,185,3,1,1,2,59,156,0,1,0,143,120.65,0,5,5,3,22,22,0,5,10,1,23,0,5,3,22,5,1,23
2,1,185,3,1,1,2,59,30,0,1,0,11,223.58333333333334,0,5,5,3,23,23,0,5,15,6,7,0,10,1,6,5,6,7
1,1,135,3,1,1,2,13,147,0,1,0,134,225.3,0,5,6,4,0,1,0,5,15,6,10,0,10,1,9,5,6,10
1,0,185,3,0,0,0,61,9,0,1,0,214,134.13333333333333,0,5,6,4,0,0,0,5,11,2,15,0,6,4,14,5,2,15
0,1,185,3,1,1,2,59,90,0,1,0,78,120.11666666666666,0,5,6,4,1,1,0,5,11,2,1,0,6,4,1,5,2,1
4,0,185,3,1,1,2,59,15,0,1,0,4,876.7,0,5,6,4,1,1,0,6,11,5,14,0,6,0,13,6,5,14
0,0,135,3,0,0,0,27,52,1,1,0,40,127.33333333333333,0,5,6,4,1,2,0,5,11,2,9,0,6,4,8,5,2,9
0,1,185,3,1,1,2,59,90,0,1,0,78,120.88333333333334,0,5,6,4,2,2,0,5,11,2,3,0,6,4,2,5,2,3
0,0,88,3,0,1,1,42,205,0,1,0,191,134.85,0,5,6,4,2,2,0,5,11,2,17,0,6,4,16,5,2,17
0,0,185,3,1,1,2,59,68,0,1,0,52,276.6333333333333,0,5,6,4,2,2,0,5,17,1,15,0,12,3,15,5,1,15
0,1,185,3,1,1,2,59,185,0,1,0,166,121.26666666666667,0,5,6,4,2,2,0,5,11,2,4,0,6,4,3,5,2,4
0,1,185,3,1,1,2,59,90,0,1,0,78,120.2,0,5,6,4,2,2,0,5,11,2,3,0,6,4,2,5,2,3
0,0,185,3,1,1,2,59,68,0,1,0,52,275.8333333333333,0,5,6,4,3,3,0,5,17,1,15,0,12,3,15,5,1,15
0,0,185,3,1,1,2,59,68,0,1,0,52,275.48333333333335,0,5,6,4,3,3,0,5,17,1,15,0,12,3,14,5,1,15
3,0,185,3,0,0,0,61,9,0,1,0,214,245.8,0,5,6,4,4,4,0,5,16,0,10,0,11,2,9,5,0,10
1,1,58,3,1,1,2,47,119,0,1,0,106,222.76666666666668,0,5,6,4,4,4,0,5,15,6,11,0,10,1,10,5,6,11
0,1,151,3,1,1,2,53,97,0,1,0,105,126.31666666666666,0,5,6,4,4,5,0,5,11,2,11,0,6,4,10,5,2,11
0,1,185,3,1,1,2,59,185,0,1,0,166,120.11666666666666,0,5,6,4,5,5,0,5,11,2,5,0,6,4,5,5,2,5
4,0,185,3,1,1,2,59,159,0,1,0,147,272.9,0,5,6,4,6,6,0,5,17,1,15,0,12,3,14,5,1,15
